 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |    dest    
 3340716922 |                     | 33405003 |   150 |  147.9310344 |    3 |            |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405002 |   100 |   98.6206896 |    1 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405002 |   100 |   98.6206896 |    2 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405002 |   100 |   98.6206896 |    3 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405003 |   100 |   98.6206896 |    1 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405003 |   100 |   98.6206896 |    2 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM1 | 33405003 |   100 |   98.6206896 |    3 | 661954584  |  
 3340716922 | OOPT-GEX334.05-OGM2 | 33405002 |    50 |   49.3103448 |    1 | 661954585  | 3340706227
 3340716922 | OOPT-GEX334.05-OGM2 | 33405002 |    50 |   49.3103448 |    2 | 661954585  | 3340706227
 3340716922 | OOPT-GEX334.05-OGM2 | 33405002 |    50 |   49.3103448 |    3 | 661954585  | 3340706227
 3340716922 | OOPT-GEX334.05-OGM2 | 33405003 |    50 |   49.3103448 |    1 | 661954585  | 3340706227
 3340716922 | OOPT-GEX334.05-OGM2 | 33405003 |    50 |   49.3103448 |    2 | 661954585  | 3340706227
 3340716922 | OOPT-GEX334.05-OGM2 | 33405003 |    50 |   49.3103448 |    3 | 661954585  | 3340706227
 3344411006 |                     | 33409002 |   147 |  144.4827586 |    1 |            |  
 3344411006 |                     | 33409002 |   147 |  144.4827586 |    2 |            |  
 3344411006 |                     | 33409002 |   147 |  144.4827586 |    3 |            |  
 3344411006 |                     | 33409003 |   147 |  144.4827586 |    1 |            |  
 3344411006 |                     | 33409003 |   147 |  144.4827586 |    2 |            |  
 3344411006 |                     | 33409003 |   147 |  144.4827586 |    3 |            |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409002 |    82 |   80.3448276 |    1 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409002 |    82 |   80.3448276 |    2 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409002 |    82 |   80.3448276 |    3 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409003 |    82 |   80.3448276 |    1 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409003 |    82 |   80.3448276 |    2 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM1 | 33409003 |    82 |   80.3448276 |    3 | 662073748  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409002 |    65 |    64.137931 |    1 | 662073749  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409002 |    65 |    64.137931 |    2 | 662073749  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409002 |    65 |    64.137931 |    3 | 662073749  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409003 |    65 |    64.137931 |    1 | 662073749  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409003 |    65 |    64.137931 |    2 | 662073749  |  
 3344411006 | OOPT-GEX334.09-OGM2 | 33409003 |    65 |    64.137931 |    3 | 662073749  |  
 3364728468 | OOPT-GEX334.10-OGM1 | 33410002 |    90 |   88.6206896 |    1 | 662729150  |  
 3364728468 | OOPT-GEX334.10-OGM1 | 33410002 |    90 |   88.6206896 |    3 | 662729150  |  
 3364728468 | OOPT-GEX334.10-OGM1 | 33410003 |    90 |   88.6206896 |    1 | 662729150  |  
 3364728468 | OOPT-GEX334.10-OGM1 | 33410003 |    90 |   88.6206896 |    3 | 662729150  |  
 3364728468 | OOPT-GEX334.10-OGM2 | 33410002 |    74 |   72.4137931 |    1 | 662729151  |  
 3364728468 | OOPT-GEX334.10-OGM2 | 33410002 |    74 |   72.4137931 |    3 | 662729151  |  
 3364728468 | OOPT-GEX334.10-OGM2 | 33410003 |    74 |   72.4137931 |    1 | 662729151  |  
 3364728468 | OOPT-GEX334.10-OGM2 | 33410003 |    74 |   72.4137931 |    3 | 662729151  |  
 4171312755 |                     | 33501002 |    16 |           16 |    1 | 1797126655 | 4171302061
 4171312755 |                     | 33501002 |    16 |           16 |    2 | 1797126655 | 4171302061
 4171312755 |                     | 33501002 |    16 |           16 |    3 | 1797126655 | 4171302061
 4171312755 | OOPT-GSD335.01-OGM2 | 33501002 |    16 |           16 |    1 | 1797126655 | 4171302061
 4171312755 | OOPT-GSD335.01-OGM2 | 33501002 |    16 |           16 |    2 | 1797126655 | 4171302061
 4171312755 | OOPT-GSD335.01-OGM2 | 33501002 |    16 |           16 |    3 | 1797126655 | 4171302061
 4172236276 |                     | 33502002 |    18 |           18 |    1 | 1797156446 | 4172225582
 4172236276 |                     | 33502002 |    18 |           18 |    2 | 1797156446 | 4172225582
 4172236276 |                     | 33502002 |    18 |           18 |    3 | 1797156446 | 4172225582
 4172236276 | OOPT-GSD335.02-OGM2 | 33502002 |    18 |           18 |    1 | 1797156446 | 4172225582
 4172236276 | OOPT-GSD335.02-OGM2 | 33502002 |    18 |           18 |    2 | 1797156446 | 4172225582
 4172236276 | OOPT-GSD335.02-OGM2 | 33502002 |    18 |           18 |    3 | 1797156446 | 4172225582
 4174083318 |                     | 33504002 |    16 |           16 |    1 | 1797216028 | 4174072624
 4174083318 |                     | 33504002 |    16 |           16 |    2 | 1797216028 | 4174072624
 4174083318 |                     | 33504002 |    16 |           16 |    3 | 1797216028 | 4174072624
 4174083318 | OOPT-GSD335.04-OGM2 | 33504002 |    16 |           16 |    1 | 1797216028 | 4174072624
 4174083318 | OOPT-GSD335.04-OGM2 | 33504002 |    16 |           16 |    2 | 1797216028 | 4174072624
 4174083318 | OOPT-GSD335.04-OGM2 | 33504002 |    16 |           16 |    3 | 1797216028 | 4174072624
 4175930360 |                     | 33506002 |    16 |           16 |    1 | 1797275610 | 4175919666
 4175930360 |                     | 33506002 |    16 |           16 |    2 | 1797275610 | 4175919666
 4175930360 |                     | 33506002 |    16 |           16 |    3 | 1797275610 | 4175919666
 4175930360 | OOPT-GSD335.06-OGM2 | 33506002 |    16 |           16 |    1 | 1797275610 | 4175919666
 4175930360 | OOPT-GSD335.06-OGM2 | 33506002 |    16 |           16 |    2 | 1797275610 | 4175919666
 4175930360 | OOPT-GSD335.06-OGM2 | 33506002 |    16 |           16 |    3 | 1797275610 | 4175919666
 4176853881 |                     | 33507002 |    16 |           16 |    1 | 1797305401 | 4176843187
 4176853881 |                     | 33507002 |    16 |           16 |    2 | 1797305401 | 4176843187
 4176853881 |                     | 33507002 |    16 |           16 |    3 | 1797305401 | 4176843187
 4176853881 | OOPT-GSD335.07-OGM2 | 33507002 |    16 |           16 |    1 | 1797305401 | 4176843187
 4176853881 | OOPT-GSD335.07-OGM2 | 33507002 |    16 |           16 |    2 | 1797305401 | 4176843187
 4176853881 | OOPT-GSD335.07-OGM2 | 33507002 |    16 |           16 |    3 | 1797305401 | 4176843187
 4177777402 |                     | 33508002 |    17 |           17 |    1 | 1797335192 | 4177766708
 4177777402 |                     | 33508002 |    17 |           17 |    2 | 1797335192 | 4177766708
 4177777402 |                     | 33508002 |    17 |           17 |    3 | 1797335192 | 4177766708
 4177777402 | OOPT-GSD335.08-OGM2 | 33508002 |    17 |           17 |    1 | 1797335192 | 4177766708
 4177777402 | OOPT-GSD335.08-OGM2 | 33508002 |    17 |           17 |    2 | 1797335192 | 4177766708
 4177777402 | OOPT-GSD335.08-OGM2 | 33508002 |    17 |           17 |    3 | 1797335192 | 4177766708
 4204559511 |                     | 33516002 |    16 |           16 |    1 | 1798199131 | 4204548817
 4204559511 |                     | 33516002 |    16 |           16 |    2 | 1798199131 | 4204548817
 4204559511 |                     | 33516002 |    16 |           16 |    3 | 1798199131 | 4204548817
 4204559511 | OOPT-GSD335.16-OGM2 | 33516002 |    16 |           16 |    1 | 1798199131 | 4204548817
 4204559511 | OOPT-GSD335.16-OGM2 | 33516002 |    16 |           16 |    2 | 1798199131 | 4204548817
 4204559511 | OOPT-GSD335.16-OGM2 | 33516002 |    16 |           16 |    3 | 1798199131 | 4204548817
 4205483032 |                     | 33517002 |    16 |           16 |    1 | 1798228922 | 4205472338
 4205483032 |                     | 33517002 |    16 |           16 |    2 | 1798228922 | 4205472338
 4205483032 |                     | 33517002 |    16 |           16 |    3 | 1798228922 | 4205472338
 4205483032 | OOPT-GSD335.17-OGM2 | 33517002 |    16 |           16 |    1 | 1798228922 | 4205472338
 4205483032 | OOPT-GSD335.17-OGM2 | 33517002 |    16 |           16 |    2 | 1798228922 | 4205472338
 4205483032 | OOPT-GSD335.17-OGM2 | 33517002 |    16 |           16 |    3 | 1798228922 | 4205472338
 4206406553 |                     | 33518002 |    16 |           16 |    1 | 1798258713 | 4206395859
 4206406553 |                     | 33518002 |    16 |           16 |    2 | 1798258713 | 4206395859
 4206406553 |                     | 33518002 |    16 |           16 |    3 | 1798258713 | 4206395859
 4206406553 | OOPT-GSD335.18-OGM2 | 33518002 |    16 |           16 |    1 | 1798258713 | 4206395859
 4206406553 | OOPT-GSD335.18-OGM2 | 33518002 |    16 |           16 |    2 | 1798258713 | 4206395859
 4206406553 | OOPT-GSD335.18-OGM2 | 33518002 |    16 |           16 |    3 | 1798258713 | 4206395859
 646806016  |                     | 31903002 |    16 |           16 |    1 |            | 646795321
 646806016  |                     | 31903003 |    16 |           16 |    1 |            | 646795321
 646806016  |                     | 31903002 |   120 |          120 |    2 |            | 646795321
 646806016  |                     | 31903002 |   120 |          120 |    3 |            | 646795321
 646806016  |                     | 31903003 |   120 |          120 |    2 |            | 646795321
 646806016  |                     | 31903003 |   120 |          120 |    3 |            | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903002 |    16 |           16 |    1 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903003 |    16 |           16 |    1 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903002 |    70 |           70 |    2 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903002 |    70 |           70 |    3 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903003 |    70 |           70 |    2 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM1 | 31903003 |    70 |           70 |    3 | 436506900  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903002 |     0 |            0 |    1 | 436506901  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903003 |     0 |            0 |    1 | 436506901  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903002 |    50 |           50 |    2 | 436506901  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903002 |    50 |           50 |    3 | 436506901  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903003 |    50 |           50 |    2 | 436506901  | 646795321
 646806016  | OOPT-GAA319.03-OGM2 | 31903003 |    50 |           50 |    3 | 436506901  | 646795321
 650500100  |                     | 31907002 |    42 |           42 |    1 | 436626064  |  
 650500100  |                     | 31907002 |    42 |           42 |    2 | 436626064  |  
 650500100  |                     | 31907002 |    42 |           42 |    3 | 436626064  |  
 650500100  |                     | 31907003 |    42 |           42 |    1 | 436626064  |  
 650500100  |                     | 31907003 |    42 |           42 |    2 | 436626064  |  
 650500100  |                     | 31907003 |    42 |           42 |    3 | 436626064  |  
 650500100  | OOPT-GAA319.07-OGM1 | 31907002 |    21 |           21 |    1 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM1 | 31907002 |    21 |           21 |    2 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM1 | 31907002 |    21 |           21 |    3 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM1 | 31907003 |    21 |           21 |    1 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM1 | 31907003 |    21 |           21 |    2 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM1 | 31907003 |    21 |           21 |    3 | 436626064  | 650489405
 650500100  | OOPT-GAA319.07-OGM2 | 31907002 |    21 |           21 |    1 | 436626064  | 650489406
 650500100  | OOPT-GAA319.07-OGM2 | 31907002 |    21 |           21 |    2 | 436626064  | 650489406
 650500100  | OOPT-GAA319.07-OGM2 | 31907002 |    21 |           21 |    3 | 436626064  | 650489406
 650500100  | OOPT-GAA319.07-OGM2 | 31907003 |    21 |           21 |    1 | 436626064  | 650489406
 650500100  | OOPT-GAA319.07-OGM2 | 31907003 |    21 |           21 |    2 | 436626064  | 650489406
 650500100  | OOPT-GAA319.07-OGM2 | 31907003 |    21 |           21 |    3 | 436626064  | 650489406
 652347142  |                     | 31909002 |    68 |           68 |    1 |            | 652336447
 652347142  |                     | 31909002 |    68 |           68 |    2 |            | 652336447
 652347142  |                     | 31909002 |    68 |           68 |    3 |            | 652336447
 652347142  |                     | 31909003 |    68 |           68 |    1 |            | 652336447
 652347142  |                     | 31909003 |    68 |           68 |    2 |            | 652336447
 652347142  |                     | 31909003 |    68 |           68 |    3 |            | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909002 |    34 |           34 |    1 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909002 |    34 |           34 |    2 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909002 |    34 |           34 |    3 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909003 |    34 |           34 |    1 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909003 |    34 |           34 |    2 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM1 | 31909003 |    34 |           34 |    3 | 436685646  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909002 |    34 |           34 |    1 | 436685647  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909002 |    34 |           34 |    2 | 436685647  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909002 |    34 |           34 |    3 | 436685647  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909003 |    34 |           34 |    1 | 436685647  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909003 |    34 |           34 |    2 | 436685647  | 652336447
 652347142  | OOPT-GAA319.09-OGM2 | 31909003 |    34 |           34 |    3 | 436685647  | 652336447
 673588125  |                     | 31911002 |    68 |           68 |    1 |            | 673577430
 673588125  |                     | 31911002 |    68 |           68 |    2 |            | 673577430
 673588125  |                     | 31911002 |    68 |           68 |    3 |            | 673577430
 673588125  |                     | 31911003 |    68 |           68 |    1 |            | 673577430
 673588125  |                     | 31911003 |    68 |           68 |    2 |            | 673577430
 673588125  |                     | 31911003 |    68 |           68 |    3 |            | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911002 |    34 |           34 |    1 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911002 |    34 |           34 |    2 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911002 |    34 |           34 |    3 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911003 |    34 |           34 |    1 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911003 |    34 |           34 |    2 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM1 | 31911003 |    34 |           34 |    3 | 437370839  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911002 |    34 |           34 |    1 | 437370840  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911002 |    34 |           34 |    2 | 437370840  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911002 |    34 |           34 |    3 | 437370840  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911003 |    34 |           34 |    1 | 437370840  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911003 |    34 |           34 |    2 | 437370840  | 673577430
 673588125  | OOPT-GAA319.11-OGM2 | 31911003 |    34 |           34 |    3 | 437370840  | 673577430
 675435167  |                     | 31913002 |     0 |            0 |    1 |            | 675424472
 675435167  |                     | 31913002 |     0 |            0 |    3 |            | 675424472
 675435167  |                     | 31913003 |     0 |            0 |    1 |            | 675424472
 675435167  |                     | 31913003 |     0 |            0 |    3 |            | 675424472
 675435167  | OOPT-GAA319.13-OGM1 | 31913002 |     0 |            0 |    1 | 437430421  | 675424472
 675435167  | OOPT-GAA319.13-OGM1 | 31913002 |     0 |            0 |    3 | 437430421  | 675424472
 675435167  | OOPT-GAA319.13-OGM1 | 31913003 |     0 |            0 |    1 | 437430421  | 675424472
 675435167  | OOPT-GAA319.13-OGM1 | 31913003 |     0 |            0 |    3 | 437430421  | 675424472
 675435167  | OOPT-GAA319.13-OGM2 | 31913002 |     0 |            0 |    1 | 437430422  | 675424472
 675435167  | OOPT-GAA319.13-OGM2 | 31913002 |     0 |            0 |    3 | 437430422  | 675424472
 675435167  | OOPT-GAA319.13-OGM2 | 31913003 |     0 |            0 |    1 | 437430422  | 675424472
 675435167  | OOPT-GAA319.13-OGM2 | 31913003 |     0 |            0 |    3 | 437430422  | 675424472
 676358688  |                     | 31914002 |    68 |           68 |    1 |            | 676347993
 676358688  |                     | 31914002 |    68 |           68 |    3 |            | 676347993
 676358688  |                     | 31914003 |    68 |           68 |    1 |            | 676347993
 676358688  |                     | 31914003 |    68 |           68 |    3 |            | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914001 |    34 |           34 |    1 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914001 |    34 |           34 |    3 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914002 |    34 |           34 |    1 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914002 |    34 |           34 |    3 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914003 |    34 |           34 |    1 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM1 | 31914003 |    34 |           34 |    3 | 437460212  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914001 |    34 |           34 |    1 | 437460213  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914001 |    34 |           34 |    3 | 437460213  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914002 |    34 |           34 |    1 | 437460213  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914002 |    34 |           34 |    3 | 437460213  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914003 |    34 |           34 |    1 | 437460213  | 676347993
 676358688  | OOPT-GAA319.14-OGM2 | 31914003 |    34 |           34 |    3 | 437460213  | 676347993
 677282209  |                     | 31915002 |    68 |           68 |    1 |            | 677271514
 677282209  |                     | 31915002 |    68 |           68 |    2 |            | 677271514
 677282209  |                     | 31915002 |    68 |           68 |    3 |            | 677271514
 677282209  |                     | 31915003 |    68 |           68 |    1 |            | 677271514
 677282209  |                     | 31915003 |    68 |           68 |    2 |            | 677271514
 677282209  |                     | 31915003 |    68 |           68 |    3 |            | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915002 |    34 |           34 |    1 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915002 |    34 |           34 |    2 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915002 |    34 |           34 |    3 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915003 |    34 |           34 |    1 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915003 |    34 |           34 |    2 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM1 | 31915003 |    34 |           34 |    3 | 437490003  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915002 |    34 |           34 |    1 | 437490004  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915002 |    34 |           34 |    2 | 437490004  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915002 |    34 |           34 |    3 | 437490004  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915003 |    34 |           34 |    1 | 437490004  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915003 |    34 |           34 |    2 | 437490004  | 677271514
 677282209  | OOPT-GAA319.15-OGM2 | 31915003 |    34 |           34 |    3 | 437490004  | 677271514
