 ordergroup |    item    |   source   |    dest    | qty | loadlineid | primaryitem |       expdate       |      sourcing      |    schedshipdate    |   schedarrivdate    | lbsource 
 700945269  | 2767206735 | 4179031293 | 700934574  |  17 |          5 | 2767206735  | 4011-07-14 01:04:00 | SOURCING2088921445 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 700945269  | 2767206735 | 4179031293 | 700934574  |  17 |          5 | 2767206735  | 4011-07-14 01:04:00 | SOURCING2088921445 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 700945269  | 2767206736 | 4179031293 | 700934574  |   8 |          6 | 2767206736  | 4011-07-14 01:04:00 | SOURCING2088921445 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 700945269  | 2767206736 | 4179031293 | 700934574  |  30 |          6 | 2767206736  | 4011-07-14 01:04:00 | SOURCING2088921445 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207692 | 4179061084 | 701858095  |   4 |          5 | 2767207692  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207692 | 4179061084 | 701858095  | 100 |          1 | 2767207692  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207693 | 4179061084 | 701858095  |  12 |          2 | 2767207693  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207693 | 4179061084 | 701858095  |  30 |          3 | 2767207693  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207694 | 4179061084 | 701858095  | 100 |          3 | 2767207694  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207695 | 4179061084 | 701858095  |  13 |          4 | 2767207695  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207695 | 4179061084 | 701858095  |  87 |          1 | 2767207695  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207696 | 4179061084 | 701858095  |  12 |          5 | 2767207696  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207696 | 4179061084 | 701858095  |  20 |          4 | 2767207696  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207697 | 4179061084 | 701858095  |  13 |          6 | 2767207697  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 701868790  | 2767207697 | 4179061084 | 701858095  |  29 |          2 | 2767207697  | 4011-07-14 01:04:00 | SOURCING0          | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208653 | 4179090875 | 702781616  |  56 |          1 | 2767208653  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208654 | 4179090875 | 702781616  |  51 |          5 | 2767208654  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208655 | 4179090875 | 702781616  |  52 |          3 | 2767208655  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208656 | 4179090875 | 702781616  |  54 |          2 | 2767208656  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208657 | 4179090875 | 702781616  |  51 |          4 | 2767208657  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 702792311  | 2767208658 | 4179090875 | 702781616  |  49 |          6 | 2767208658  | 4011-07-14 01:04:00 | SOURCING1067853091 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209614 | 4179120666 | 703705137  |  81 |          1 | 2767209614  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209614 | 4179120666 | 703705137  | 111 |          3 | 2767209614  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209615 | 4179120666 | 703705137  |  57 |          2 | 2767209615  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209615 | 4179120666 | 703705137  |  61 |          6 | 2767209615  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209616 | 4179120666 | 703705137  |  53 |          4 | 2767209616  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209616 | 4179120666 | 703705137  |  78 |          3 | 2767209616  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209617 | 4179120666 | 703705137  |  66 |          4 | 2767209617  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209617 | 4179120666 | 703705137  |  67 |          5 | 2767209617  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209618 | 4179120666 | 703705137  |  32 |          1 | 2767209618  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209618 | 4179120666 | 703705137  |  56 |          5 | 2767209618  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209619 | 4179120666 | 703705137  |  28 |          2 | 2767209619  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 703715832  | 2767209619 | 4179120666 | 703705137  |  62 |          6 | 2767209619  | 4011-07-14 01:04:00 | SOURCING557318914  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210575 | 4179150457 | 704628658  |  52 |          2 | 2767210575  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210575 | 4179150457 | 704628658  |  78 |          1 | 2767210575  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210576 | 4179150457 | 704628658  |  20 |          2 | 2767210576  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210576 | 4179150457 | 704628658  |  39 |          3 | 2767210576  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210577 | 4179150457 | 704628658  |  13 |          4 | 2767210577  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210577 | 4179150457 | 704628658  |  65 |          3 | 2767210577  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210578 | 4179150457 | 704628658  |  35 |          1 | 2767210578  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210578 | 4179150457 | 704628658  |  40 |          4 | 2767210578  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210579 | 4179150457 | 704628658  |  17 |          5 | 2767210579  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210579 | 4179150457 | 704628658  |  17 |          5 | 2767210579  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210580 | 4179150457 | 704628658  |   8 |          6 | 2767210580  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 704639353  | 2767210580 | 4179150457 | 704628658  |  30 |          6 | 2767210580  | 4011-07-14 01:04:00 | SOURCING46784737   | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211536 | 4179180248 | 705552179  | 180 |          1 | 2767211536  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211537 | 4179180248 | 705552179  | 109 |          4 | 2767211537  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211538 | 4179180248 | 705552179  | 128 |          2 | 2767211538  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211539 | 4179180248 | 705552179  | 125 |          3 | 2767211539  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211540 | 4179180248 | 705552179  |  84 |          6 | 2767211540  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 705562874  | 2767211541 | 4179180248 | 705552179  |  88 |          5 | 2767211541  | 4011-07-14 01:04:00 | SOURCING3831217854 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212497 | 4179210039 | 706475700  |  66 |          1 | 2767212497  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212498 | 4179210039 | 706475700  |  51 |          5 | 2767212498  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212499 | 4179210039 | 706475700  |  52 |          3 | 2767212499  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212500 | 4179210039 | 706475700  |  54 |          2 | 2767212500  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212501 | 4179210039 | 706475700  |  51 |          4 | 2767212501  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 706486395  | 2767212502 | 4179210039 | 706475700  |  49 |          6 | 2767212502  | 4011-07-14 01:04:00 | SOURCING3320683677 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213458 | 4179239830 | 707399221  |  50 |          1 | 2767213458  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213459 | 4179239830 | 707399221  |  10 |          6 | 2767213459  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213460 | 4179239830 | 707399221  |  45 |          2 | 2767213460  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213461 | 4179239830 | 707399221  |  25 |          3 | 2767213461  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213462 | 4179239830 | 707399221  |  10 |          5 | 2767213462  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 707409916  | 2767213463 | 4179239830 | 707399221  |  20 |          4 | 2767213463  | 4011-07-14 01:04:00 | SOURCING2810149500 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234600 | 4179895232 | 727716683  | 104 |          1 | 2767234600  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234601 | 4179895232 | 727716683  |  42 |          4 | 2767234601  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234602 | 4179895232 | 727716683  |  79 |          2 | 2767234602  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234603 | 4179895232 | 727716683  |  61 |          3 | 2767234603  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234604 | 4179895232 | 727716683  |  32 |          6 | 2767234604  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 727727378  | 2767234605 | 4179895232 | 727716683  |  42 |          5 | 2767234605  | 4011-07-14 01:04:00 | SOURCING168332200  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235561 | 4179925023 | 728640204  |  36 |          1 | 2767235561  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235561 | 4179925023 | 728640204  |  72 |          1 | 2767235561  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235562 | 4179925023 | 728640204  |  14 |          4 | 2767235562  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235562 | 4179925023 | 728640204  |  21 |          2 | 2767235562  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235563 | 4179925023 | 728640204  |   8 |          3 | 2767235563  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235563 | 4179925023 | 728640204  |  64 |          3 | 2767235563  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235564 | 4179925023 | 728640204  |  11 |          5 | 2767235564  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235564 | 4179925023 | 728640204  |  44 |          4 | 2767235564  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235565 | 4179925023 | 728640204  |  15 |          5 | 2767235565  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235565 | 4179925023 | 728640204  |  15 |          2 | 2767235565  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 728650899  | 2767235566 | 4179925023 | 728640204  |  32 |          6 | 2767235566  | 4011-07-14 01:04:00 | SOURCING3952765317 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236522 | 4179954814 | 729563725  |  12 |          1 | 2767236522  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236522 | 4179954814 | 729563725  |  80 |          1 | 2767236522  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236523 | 4179954814 | 729563725  |   9 |          2 | 2767236523  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236523 | 4179954814 | 729563725  |  21 |          5 | 2767236523  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236524 | 4179954814 | 729563725  |   3 |          3 | 2767236524  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236524 | 4179954814 | 729563725  |  64 |          2 | 2767236524  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236525 | 4179954814 | 729563725  |   8 |          4 | 2767236525  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236525 | 4179954814 | 729563725  |  41 |          3 | 2767236525  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236526 | 4179954814 | 729563725  |   4 |          5 | 2767236526  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236526 | 4179954814 | 729563725  |  16 |          6 | 2767236526  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236527 | 4179954814 | 729563725  |   2 |          6 | 2767236527  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 729574420  | 2767236527 | 4179954814 | 729563725  |  28 |          4 | 2767236527  | 4011-07-14 01:04:00 | SOURCING3442231140 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237483 | 4179984605 | 730487246  |  60 |          1 | 2767237483  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237483 | 4179984605 | 730487246  |  80 |          1 | 2767237483  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237484 | 4179984605 | 730487246  |  21 |          5 | 2767237484  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237484 | 4179984605 | 730487246  |  45 |          2 | 2767237484  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237485 | 4179984605 | 730487246  |  15 |          3 | 2767237485  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237485 | 4179984605 | 730487246  |  64 |          2 | 2767237485  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237486 | 4179984605 | 730487246  |  40 |          4 | 2767237486  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237486 | 4179984605 | 730487246  |  41 |          3 | 2767237486  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237487 | 4179984605 | 730487246  |  16 |          6 | 2767237487  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237487 | 4179984605 | 730487246  |  20 |          5 | 2767237487  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237488 | 4179984605 | 730487246  |  10 |          6 | 2767237488  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 730497941  | 2767237488 | 4179984605 | 730487246  |  28 |          4 | 2767237488  | 4011-07-14 01:04:00 | SOURCING2931696963 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238444 | 4180014396 | 731410767  |  48 |          1 | 2767238444  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238444 | 4180014396 | 731410767  |  80 |          1 | 2767238444  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238445 | 4180014396 | 731410767  |  21 |          5 | 2767238445  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238445 | 4180014396 | 731410767  |  36 |          2 | 2767238445  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238446 | 4180014396 | 731410767  |  12 |          3 | 2767238446  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238446 | 4180014396 | 731410767  |  64 |          2 | 2767238446  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238447 | 4180014396 | 731410767  |  32 |          4 | 2767238447  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238447 | 4180014396 | 731410767  |  41 |          3 | 2767238447  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238448 | 4180014396 | 731410767  |  16 |          6 | 2767238448  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238448 | 4180014396 | 731410767  |  16 |          5 | 2767238448  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238449 | 4180014396 | 731410767  |   8 |          6 | 2767238449  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 731421462  | 2767238449 | 4180014396 | 731410767  |  28 |          4 | 2767238449  | 4011-07-14 01:04:00 | SOURCING2421162786 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239405 | 4180044187 | 732334288  | 102 |          1 | 2767239405  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239406 | 4180044187 | 732334288  |  40 |          4 | 2767239406  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239407 | 4180044187 | 732334288  |  77 |          2 | 2767239407  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239408 | 4180044187 | 732334288  |  59 |          3 | 2767239408  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239409 | 4180044187 | 732334288  |  30 |          6 | 2767239409  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 732344983  | 2767239410 | 4180044187 | 732334288  |  40 |          5 | 2767239410  | 4011-07-14 01:04:00 | SOURCING1910628611 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 733268504  | 2767240366 | 4180073978 | 733257809  |   3 |          1 | 2767240366  | 4011-07-14 01:04:00 | SOURCING1400094434 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 733268504  | 2767240366 | 4180073978 | 733257809  |  99 |          1 | 2767240366  | 4011-07-14 01:04:00 | SOURCING1400094434 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
