    item    |   dest    |   source   | soq |      arrivdate      | transmode  |    ordercovdate     |     mincovdate      |   orderpointdate    | orderpointssqty | orderpointprojoh | status |    adjskucovdate    | orderuptoleveldate  | orderuptolevelssqty | orderuptolevelprojoh |   unroundedsoq   | delaydur | soqcovdur |    systemsoq     |       expdate       | restrictedsoqcovdate |  soqrestriction  | unrestrictedsoq | orderplacedateprojoh | orderpointavailsupply | orderuptolevelavailsupply | orderpointadjreasons | orderuptoleveladjreasons | supporderqty | calcsoqsw | finalunitcost | ordergroup |  ordergroupmember   | orderplacessdisplayqty | orderpointssdisplayqty | orderuptolevelssdisplayqty | sourceinvstatus | unconstrsoq | oh  |       ohpost        |      sourcing      
 2767206734 | 700934574 | 4179031293 |  41 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -41 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -41 |               41 |        0 |     10080 |               41 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              41 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          41 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206735 | 700934574 | 4179031293 |  18 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -18 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -18 |               18 |        0 |     10080 |               18 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              18 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          18 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767206736 | 700934574 | 4179031293 |  24 | 2006-11-01 00:00:00 | 2088921445 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -24 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -24 |               24 |        0 |     10080 |               24 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              24 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 700945269  | OOPT-DCR100.02-OGM1 |                      0 |                      0 |                          0 |               1 |          24 |   0 | 2006-10-30 00:00:00 | SOURCING2088921445
 2767207692 | 701858095 | 4179061084 | 100 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -74 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -74 |               84 |   -11520 |     13200 |               84 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              84 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |         100 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207693 | 701858095 | 4179061084 |  38 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -28 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -28 |               38 |   -11520 |     11680 |               38 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              38 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |          38 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207694 | 701858095 | 4179061084 | 100 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -51 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -51 |               61 |   -11520 |     22720 |               61 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              61 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |         100 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207695 | 701858095 | 4179061084 | 100 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -41 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -41 |               51 |   -11520 |     28388 |               51 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              51 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |         100 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207696 | 701858095 | 4179061084 |  28 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -18 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -18 |               28 |   -11520 |     13680 |               28 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              28 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |          28 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767207697 | 701858095 | 4179061084 |  34 | 2006-11-01 00:00:00 | 1578387268 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |              10 |              -24 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                  10 |                  -24 |               34 |   -11520 |     17280 |               34 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              34 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 701868790  | OOPT-DCR100.03-OGM1 |                      0 |                      0 |                          0 |               1 |          34 |   0 | 2006-10-30 00:00:00 | SOURCING0
 2767208653 | 702781616 | 4179090875 |  56 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |               -6 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                   -6 |               56 |        0 |      6741 |               56 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              56 |                  100 |                   100 |                       100 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          56 | 100 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767208654 | 702781616 | 4179090875 |  51 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |               -1 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                   -1 |               51 |   -11520 |     12640 |               51 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              51 |                   40 |                    40 |                        40 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          51 |  40 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767208655 | 702781616 | 4179090875 |  52 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |               -2 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                   -2 |               52 |        0 |     12800 |               52 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              52 |                   70 |                    70 |                        70 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          52 |  70 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767208656 | 702781616 | 4179090875 |  54 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |               -4 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                   -4 |               54 |   -10080 |     17382 |               54 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              54 |                   55 |                    55 |                        55 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          54 |  55 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767208657 | 702781616 | 4179090875 |  51 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |               -1 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                   -1 |               51 |   -11520 |     19800 |               51 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              51 |                   25 |                    25 |                        25 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          51 |  25 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767208658 | 702781616 | 4179090875 |  49 | 2006-11-01 00:00:00 | 1067853091 | 2006-11-09 00:00:00 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |              50 |                1 |      0 | 2006-11-08 00:00:00 | 2006-11-09 00:00:00 |                  50 |                    1 |               49 |   -11520 |     11760 |               49 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              49 |                   35 |                    35 |                        35 |                    0 |                        0 |            0 |         1 |             0 | 702792311  | OOPT-DCR100.04-OGM1 |                      0 |                      0 |                          0 |               1 |          49 |  35 | 2006-10-30 00:00:00 | SOURCING1067853091
 2767209614 | 703705137 | 4179120666 | 206 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |             -156 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                 -156 |              206 |   -11520 |     26705 |              206 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             206 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |         206 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767209615 | 703705137 | 4179120666 | 129 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |              -79 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                  -79 |              129 |   -11520 |   5256000 |              129 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             129 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |         129 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767209616 | 703705137 | 4179120666 | 134 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |              -84 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                  -84 |              134 |   -11520 |     30960 |              134 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             134 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |         134 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767209617 | 703705137 | 4179120666 | 135 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |              -85 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                  -85 |              135 |   -11520 |     35588 |              135 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             135 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |         135 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767209618 | 703705137 | 4179120666 |  92 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |              -42 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                  -42 |               92 |   -11520 |     34560 |               92 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              92 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |          92 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767209619 | 703705137 | 4179120666 | 102 | 2006-11-01 00:00:00 | 557318914  | 2006-11-15 00:00:00 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |              50 |              -52 |      0 | 2006-11-08 00:00:00 | 2006-11-15 00:00:00 |                  50 |                  -52 |              102 |   -11520 |     29160 |              102 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             102 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 703715832  | OOPT-DCR100.05-OGM1 |                      0 |                      0 |                          0 |               1 |         102 |   0 | 2006-10-30 00:00:00 | SOURCING557318914
 2767210575 | 704628658 | 4179150457 |  74 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -74 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -74 |               74 |        0 |     10080 |               74 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              74 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          74 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767210576 | 704628658 | 4179150457 |  28 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -28 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -28 |               28 |        0 |     10080 |               28 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              28 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          28 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767210577 | 704628658 | 4179150457 |  51 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -51 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -51 |               51 |        0 |     10080 |               51 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              51 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          51 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767210578 | 704628658 | 4179150457 |  41 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -41 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -41 |               41 |        0 |     10080 |               41 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              41 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          41 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767210579 | 704628658 | 4179150457 |  18 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -18 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -18 |               18 |        0 |     10080 |               18 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              18 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          18 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767210580 | 704628658 | 4179150457 |  24 | 2006-11-01 00:00:00 | 46784737   | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |               0 |              -24 |      0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |                   0 |                  -24 |               24 |        0 |     10080 |               24 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              24 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 704639353  | OOPT-DCR100.06-OGM1 |                      0 |                      0 |                          0 |               1 |          24 |   0 | 2006-10-30 00:00:00 | SOURCING46784737
 2767211536 | 705552179 | 4179180248 | 184 | 2006-11-01 00:00:00 | 3831217854 | 2006-11-13 00:00:00 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |              50 |             -134 |      0 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |                  50 |                 -134 |              184 |   -11520 |     23825 |              184 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             184 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 705562874  | OOPT-DCR100.07-OGM1 |                      0 |                      0 |                          0 |               1 |         184 |   0 | 2006-10-30 00:00:00 | SOURCING3831217854
 2767211537 | 705552179 | 4179180248 | 123 | 2006-11-01 00:00:00 | 3831217854 | 2006-11-13 00:00:00 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |              50 |              -73 |      0 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |                  50 |                  -73 |              123 |   -11520 |   5256000 |              123 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             123 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 705562874  | OOPT-DCR100.07-OGM1 |                      0 |                      0 |                          0 |               1 |         123 |   0 | 2006-10-30 00:00:00 | SOURCING3831217854
 2767211538 | 705552179 | 4179180248 | 116 | 2006-11-01 00:00:00 | 3831217854 | 2006-11-13 00:00:00 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |              50 |              -66 |      0 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |                  50 |                  -66 |              116 |   -11520 |     25280 |              116 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             116 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 705562874  | OOPT-DCR100.07-OGM1 |                      0 |                      0 |                          0 |               1 |         116 |   0 | 2006-10-30 00:00:00 | SOURCING3831217854
 2767211539 | 705552179 | 4179180248 | 131 | 2006-11-01 00:00:00 | 3831217854 | 2006-11-13 00:00:00 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |              50 |              -81 |      0 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |                  50 |                  -81 |              131 |   -11520 |     34765 |              131 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |             131 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 705562874  | OOPT-DCR100.07-OGM1 |                      0 |                      0 |                          0 |               1 |         131 |   0 | 2006-10-30 00:00:00 | SOURCING3831217854
 2767211540 | 705552179 | 4179180248 |  88 | 2006-11-01 00:00:00 | 3831217854 | 2006-11-13 00:00:00 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |              50 |              -38 |      0 | 2006-11-08 00:00:00 | 2006-11-13 00:00:00 |                  50 |                  -38 |               88 |   -11520 |     33840 |               88 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00  |                0 |              88 |                    0 |                     0 |                         0 |                    0 |                        0 |            0 |         1 |             0 | 705562874  | OOPT-DCR100.07-OGM1 |                      0 |                      0 |                          0 |               1 |          88 |   0 | 2006-10-30 00:00:00 | SOURCING3831217854
