 ordergroup |    item    |   source   |    dest    | qty | loadlineid | primaryitem |       expdate       |      sourcing      |    schedshipdate    |   schedarrivdate    | lbsource 
 3623970452 | 2216059057 | 4273322428 | 3623959757 |  13 |          4 | 2216059057  | 4011-07-14 01:04:00 | SOURCING1239222180 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3623970452 | 2216059057 | 4273322428 | 3623959757 |  15 |          6 | 2216059057  | 4011-07-14 01:04:00 | SOURCING1239222180 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060013 | 4273352219 | 3624883278 |  34 |          1 | 2216060013  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060013 | 4273352219 | 3624883278 |  63 |          5 | 2216060013  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060013 | 4273352219 | 3624883278 | 113 |          1 | 2216060013  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060014 | 4273352219 | 3624883278 |  33 |          6 | 2216060014  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060014 | 4273352219 | 3624883278 |  34 |          2 | 2216060014  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060015 | 4273352219 | 3624883278 |  34 |          1 | 2216060015  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060015 | 4273352219 | 3624883278 |  43 |          3 | 2216060015  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060016 | 4273352219 | 3624883278 |  34 |          2 | 2216060016  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060016 | 4273352219 | 3624883278 |  43 |          4 | 2216060016  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060017 | 4273352219 | 3624883278 |  18 |          5 | 2216060017  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060017 | 4273352219 | 3624883278 |  20 |          3 | 2216060017  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060018 | 4273352219 | 3624883278 |  16 |          4 | 2216060018  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3624893973 | 2216060018 | 4273352219 | 3624883278 |  28 |          6 | 2216060018  | 4011-07-14 01:04:00 | SOURCING728688003  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060974 | 4273382010 | 3625806799 |  20 |          1 | 2216060974  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060975 | 4273382010 | 3625806799 |  74 |          2 | 2216060975  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060976 | 4273382010 | 3625806799 |  71 |          3 | 2216060976  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060977 | 4273382010 | 3625806799 |  71 |          4 | 2216060977  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060978 | 4273382010 | 3625806799 |  10 |          5 | 2216060978  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3625817494 | 2216060979 | 4273382010 | 3625806799 |  20 |          6 | 2216060979  | 4011-07-14 01:04:00 | SOURCING218153826  | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3626741015 | 2216061940 | 4273411801 | 3626730320 |  40 |          1 | 2216061940  | 4011-07-14 01:04:00 | SOURCING4002586943 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   5 |          3 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   7 |          4 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   8 |          4 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   8 |          3 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   8 |          3 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |   9 |          1 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063858 | 4273471383 | 3628577362 |  10 |          2 | 2216063858  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |   4 |          4 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |   9 |          2 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |  10 |          2 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |  10 |          3 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |  11 |          2 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |  11 |          4 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063859 | 4273471383 | 3628577362 |  12 |          1 | 2216063859  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |   4 |          5 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |   9 |          3 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |  10 |          3 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |  11 |          2 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |  11 |          1 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |  11 |          1 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063860 | 4273471383 | 3628577362 |  11 |          3 | 2216063860  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   3 |          5 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   3 |          5 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   3 |          5 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   3 |          5 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   4 |          1 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   5 |          4 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063861 | 4273471383 | 3628577362 |   9 |          4 | 2216063861  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   2 |          2 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   4 |          5 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   4 |          5 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   6 |          4 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   7 |          2 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |   7 |          1 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3628588057 | 2216063862 | 4273471383 | 3628577362 |  10 |          1 | 2216063862  | 4011-07-14 01:04:00 | SOURCING2981518589 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064818 | 4273501174 | 3629500883 |  10 |          1 | 2216064818  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064819 | 4273501174 | 3629500883 |  55 |          2 | 2216064819  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064820 | 4273501174 | 3629500883 |  67 |          3 | 2216064820  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064821 | 4273501174 | 3629500883 |  67 |          4 | 2216064821  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064822 | 4273501174 | 3629500883 |  30 |          5 | 2216064822  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
 3629511578 | 2216064823 | 4273501174 | 3629500883 |  40 |          6 | 2216064823  | 4011-07-14 01:04:00 | SOURCING2470984412 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 |        6
(94 rows)

