 ordergroup |  ordergroupmember  |    item    | exception |    exceptiondate    |                       descr                        |   source   |    dest    | transmode  
 3624893973 | OOPT-REC10.03-OGM2 | 2216060017 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273352219 | 3624883278 | 728688003
 3624893973 | OOPT-REC10.03-OGM2 | 2216060018 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273352219 | 3624883278 | 728688003
 3625817494 |                    |            |      4050 | 2006-10-30 00:00:00 | Order adjusted through online recalc process       | 4273382010 | 3625806799 | 218153826
 3625817494 |                    |            |      4053 | 2006-10-30 00:00:00 | Order Status is Other                              | 4273382010 | 3625806799 | 218153826
 3625817494 | OOPT-REC10.04-OGM1 |            |      4053 | 2006-10-30 00:00:00 | Order Status is Other                              | 4273382010 | 3625806799 | 218153826
 3625817494 | OOPT-REC10.04-OGM2 |            |      4053 | 2006-10-30 00:00:00 | Order Status is Other                              | 4273382010 | 3625806799 | 218153826
 3626741015 |                    |            |      4050 | 2006-10-30 00:00:00 | Order adjusted through online recalc process       | 4273411801 | 3626730320 | 4002586943
 3626741015 |                    |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                    | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 |            |      4056 | 2006-10-30 00:00:00 | Failed Validity - Out of Bounds                    | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061935 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061936 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061937 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061935 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061936 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM1 | 2216061937 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061940 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061940 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061938 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061939 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061938 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273411801 | 3626730320 | 4002586943
 3626741015 | OOPT-REC10.05-OGM2 | 2216061939 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273411801 | 3626730320 | 4002586943
 3627664536 |                    |            |      4050 | 2006-10-30 00:00:00 | Order adjusted through online recalc process       | 4273441592 | 3627653841 | 3492052766
 3627664536 |                    |            |      4071 | 2006-10-30 00:00:00 | Order Status is SKUs at risk but Order is not due  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 |            |      4071 | 2006-10-30 00:00:00 | Order Status is SKUs at risk but Order is not due  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062896 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062897 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062898 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062896 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062897 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062898 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062896 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062897 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM1 | 2216062898 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 |            |      4071 | 2006-10-30 00:00:00 | Order Status is SKUs at risk but Order is not due  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062899 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062900 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062901 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062899 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062900 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062901 |      4201 | 2006-10-30 00:00:00 | SKU Out Of Stock and Order is not Due              | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062899 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062900 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3627664536 | OOPT-REC10.06-OGM2 | 2216062901 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273441592 | 3627653841 | 3492052766
 3628588057 |                    |            |      4050 | 2006-10-30 00:00:00 | Order adjusted through online recalc process       | 4273471383 | 3628577362 | 2981518589
 3628588057 |                    |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063857 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063858 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063859 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063857 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063858 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM1 | 2216063859 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063860 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063861 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063862 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063860 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063861 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3628588057 | OOPT-REC10.07-OGM2 | 2216063862 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273471383 | 3628577362 | 2981518589
 3629511578 |                    |            |      4050 | 2006-10-30 00:00:00 | Order adjusted through online recalc process       | 4273501174 | 3629500883 | 2470984412
 3629511578 |                    |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064819 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064820 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064819 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064820 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064818 |      4204 | 2006-10-30 00:00:00 | SKU is overstocked for reasons other than rounding | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM1 | 2216064818 |      4205 | 2006-10-30 00:00:00 | SKU is overstocked                                 | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 |            |      4051 | 2006-10-30 00:00:00 | Order Status is Due                                | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064821 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064822 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064823 |      4200 | 2006-10-30 00:00:00 | SKU Out Of Stock within Lead Time                  | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064821 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064822 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273501174 | 3629500883 | 2470984412
 3629511578 | OOPT-REC10.08-OGM2 | 2216064823 |      4202 | 2006-10-30 00:00:00 | SKU at Risk                                        | 4273501174 | 3629500883 | 2470984412
(124 rows)

