 ordergroup |  ordergroupmember  |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  |     createdate      | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 3625817494 |                    | 3625806799 | 4273382010 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |     1440 |      1 |             6 |                6 |            30240 | 2006-11-22 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                2 |                  2 |          2 |              1 |                0 |         1 | 218153826  |                 |                   1 |               0 |                1 |        2
 3625817494 | OOPT-REC10.04-OGM1 | 3625806799 | 4273382010 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |     1440 |      1 |             3 |                3 |            30240 | 2006-11-22 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                2 |                  1 |          1 |              1 |                0 |         1 | 218153826  |                 |                   1 |               0 |                0 |        3
 3625817494 | OOPT-REC10.04-OGM2 | 3625806799 | 4273382010 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       30240 |     1440 |      1 |             3 |                3 |            30240 | 2006-11-22 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                2 |                  1 |          1 |              1 |                0 |         1 | 218153826  |                 |                   1 |               0 |                0 |        3
 3626741015 |                    | 3626730320 | 4273411801 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      8 |             6 |                1 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 4002586943 |                 |                   1 |               0 |                1 |        2
 3626741015 | OOPT-REC10.05-OGM1 | 3626730320 | 4273411801 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |    11520 |      8 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                3 |                  1 |          1 |              1 |                0 |         1 | 4002586943 |                 |                   1 |               0 |                0 |        3
 3626741015 | OOPT-REC10.05-OGM2 | 3626730320 | 4273411801 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             3 |                1 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 4002586943 |                 |                   1 |               0 |                0 |        3
 3627664536 |                    | 3627653841 | 4273441592 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |     22 |             6 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 3492052766 |                 |                   1 |               0 |                0 |        2
 3627664536 | OOPT-REC10.06-OGM1 | 3627653841 | 4273441592 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |     22 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 3492052766 |                 |                   1 |               0 |                0 |        3
 3627664536 | OOPT-REC10.06-OGM2 | 3627653841 | 4273441592 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |     22 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 3492052766 |                 |                   1 |               0 |                0 |        3
 3628588057 |                    | 3628577362 | 4273471383 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             6 |                5 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2981518589 |                 |                   1 |               0 |                7 |        2
 3628588057 | OOPT-REC10.07-OGM1 | 3628577362 | 4273471383 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             3 |                2 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2981518589 |                 |                   1 |               0 |                0 |        3
 3628588057 | OOPT-REC10.07-OGM2 | 3628577362 | 4273471383 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             3 |                3 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2981518589 |                 |                   1 |               0 |                0 |        3
 3629511578 |                    | 3629500883 | 4273501174 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             6 |                6 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2470984412 |                 |                   1 |               0 |                1 |        2
 3629511578 | OOPT-REC10.08-OGM1 | 3629500883 | 4273501174 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             3 |                3 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2470984412 |                 |                   1 |               0 |                0 |        3
 3629511578 | OOPT-REC10.08-OGM2 | 3629500883 | 4273501174 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          2880 |       2880 |         0 |      10080 |     10080 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00 |       10080 |   -11520 |      4 |             3 |                3 |            10080 | 2006-11-08 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2470984412 |                 |                   1 |               0 |                0 |        3
(24 rows)

